* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 13, 2026 7:07:57 PM
* REW Settings:
4004.150391 76.158 -49.7627
4004.516602 77.360 -59.1357
4004.882812 77.936 -66.8525
4005.249023 78.062 -71.3853
4005.615234 78.091 -71.7769
4005.981445 78.465 -69.1069
4006.347656 79.331 -66.5210
4006.713867 80.412 -66.1709
4007.080078 81.406 -67.8428
4007.446289 82.213 -70.4409
4007.812500 82.874 -73.2207
4008.178711 83.464 -76.0820
4008.544922 84.007 -79.2969
4008.911133 84.473 -83.0542
4009.277344 84.820 -87.2305
4009.643555 85.034 -91.4995
4010.009766 85.141 -95.5674
4010.375977 85.178 -99.3262
4010.742188 85.173 -102.8125
4011.108398 85.131 -106.0371
4011.474609 85.060 -108.8823
4011.840820 84.998 -111.2300
4012.207031 84.999 -113.2236
4012.573242 85.082 -115.3403
4012.939453 85.186 -118.0425
4013.305664 85.202 -121.3052
4013.671875 85.048 -124.4839
4014.038086 84.737 -126.5923
4014.404297 84.412 -126.9150
4014.770508 84.283 -125.8135
4015.136719 84.428 -124.7983
4015.502930 84.688 -125.1143
4015.869141 84.836 -126.5645
4016.235352 84.770 -127.8442
4016.601562 84.603 -127.5571
4016.967773 84.620 -125.4985
4017.333984 85.030 -123.4575
4017.700195 85.702 -123.6807
4018.066406 86.309 -126.7061
4018.432617 86.611 -131.5010
4018.798828 86.534 -136.5078
4019.165039 86.150 -140.2285
4019.531250 85.671 -141.6982
4019.897461 85.378 -141.2324
4020.263672 85.417 -140.5840
4020.629883 85.659 -141.4390
4020.996094 85.860 -144.0327
4021.362305 85.866 -147.4639
4021.728516 85.669 -150.5527
4022.094727 85.376 -152.4458
4022.460938 85.153 -153.0586
4022.827148 85.118 -153.1738
4023.193359 85.248 -153.8271
4023.559570 85.416 -155.4795
4023.925781 85.505 -157.8442
4024.291992 85.474 -160.2651
4024.658203 85.361 -162.1509
4025.024414 85.259 -163.3203
4025.390625 85.248 -164.1519
4025.756836 85.336 -165.3516
4026.123047 85.444 -167.4346
4026.489258 85.464 -170.3911
4026.855469 85.320 -173.7510
4027.221680 85.005 -176.8564
4027.587891 84.580 -179.1758
4027.954102 84.150 179.3906
4028.320312 83.801 178.3906
4028.686523 83.535 177.1509
4029.052734 83.285 175.3320
4029.418945 82.995 173.1162
4029.785156 82.680 170.8687
4030.151367 82.420 168.5947
4030.517578 82.271 165.6904
4030.883789 82.187 161.3330
4031.250000 82.031 155.1636
4031.616211 81.661 147.5332
4031.982422 80.996 139.2808
4032.348633 80.039 131.3984
4032.714844 78.890 124.6421
4033.081055 77.707 118.9697
4033.447266 76.582 113.1934
4033.813477 75.391 105.6255
4034.179688 73.815 95.1699
4034.545898 71.460 81.3428
4034.912109 67.910 62.8818
4035.278320 63.008 33.8823
4035.644531 59.724 -14.9053
4036.010742 61.865 -46.3257
4036.376953 65.719 -51.3872
4036.743164 69.928 -53.7480
4037.109375 73.524 -60.2646
4037.475586 76.176 -69.2847
4037.841797 77.951 -78.6929
4038.208008 79.025 -87.0171
4038.574219 79.624 -93.3730
4038.940430 80.000 -97.6797
4039.306641 80.342 -100.8535
4039.672852 80.662 -104.2129
4040.039062 80.822 -108.3926
4040.405273 80.677 -112.9375
4040.771484 80.197 -116.7148
4041.137695 79.513 -118.6338
4041.503906 78.893 -118.6797
4041.870117 78.522 -118.5918
4042.236328 78.264 -120.5312
4042.602539 77.773 -125.0664
4042.968750 76.741 -131.0684
4043.334961 74.967 -136.3242
4043.701172 72.393 -137.2275
4044.067383 69.476 -128.0322
4044.433594 67.988 -107.5918
4044.799805 68.646 -90.4810
4045.166016 69.704 -81.6279
4045.532227 70.568 -75.1240
4045.898438 71.634 -68.2036
4046.264648 73.218 -62.6675
4046.630859 75.114 -60.8726
4046.997070 76.950 -62.8779
4047.363281 78.510 -67.5317
4047.729492 79.708 -73.6904
4048.095703 80.504 -80.4111
4048.461914 80.879 -86.7686
4048.828125 80.853 -91.6733
4049.194336 80.537 -93.8682
4049.560547 80.211 -92.5068
4049.926758 80.252 -88.5581
4050.292969 80.775 -85.0093
4050.659180 81.474 -83.9897
4051.025391 81.981 -85.1216
4051.391602 82.139 -86.7085
4051.757812 82.006 -86.9604
4052.124023 81.832 -84.8345
4052.490234 81.926 -80.9302
4052.856445 82.402 -77.2778
4053.222656 83.103 -75.4067
4053.588867 83.831 -75.3994
4053.955078 84.506 -76.7441
4054.321289 85.124 -79.1631
4054.687500 85.669 -82.6895
4055.053711 86.085 -87.3018
4055.419922 86.303 -92.6279
4055.786133 86.290 -97.9336
4056.152344 86.093 -102.3359
4056.518555 85.855 -105.2461
4056.884766 85.768 -106.9541
4057.250977 85.931 -108.7549
4057.617188 86.247 -111.9990
4057.983398 86.508 -117.0723
4058.349609 86.547 -123.4365
4058.715820 86.284 -130.1777
4059.082031 85.717 -136.3887
4059.448242 84.904 -141.3867
4059.814453 83.926 -144.8516
4060.180664 82.842 -146.8125
4060.546875 81.648 -147.3086
4060.913086 80.313 -145.8428
4061.279297 78.900 -141.1826
4061.645508 77.724 -132.3262
4062.011719 77.234 -120.8066
4062.377930 77.455 -110.3438
4062.744141 77.982 -102.4297
4063.110352 78.590 -95.9180
4063.476562 79.374 -90.0015
4063.842773 80.448 -85.6172
4064.208984 81.692 -84.2139
4064.575195 82.842 -86.0869
4064.941406 83.695 -90.4258
4065.307617 84.153 -96.0508
4065.673828 84.203 -101.7773
4066.040039 83.900 -106.4736
4066.406250 83.379 -109.1670
4066.772461 82.873 -109.4785
4067.138672 82.630 -108.3203
4067.504883 82.711 -107.7109
4067.871094 82.913 -109.1924
4068.237305 82.956 -112.8379
4068.603516 82.632 -117.6699
4068.969727 81.826 -122.1895
4069.335938 80.519 -124.3906
4069.702148 78.890 -121.5938
4070.068359 77.580 -111.7363
4070.434570 77.486 -98.2754
4070.800781 78.470 -88.7456
4071.166992 79.663 -84.8921
4071.533203 80.633 -84.4409
4071.899414 81.333 -85.4165
4072.265625 81.827 -86.8335
4072.631836 82.178 -88.3462
4072.998047 82.417 -89.8486
4073.364258 82.552 -91.2354
4073.730469 82.595 -92.3672
4074.096680 82.561 -93.1602
4074.462891 82.457 -93.6113
4074.829102 82.265 -93.6543
4075.195312 81.961 -92.9258
4075.561523 81.580 -90.7207
4075.927734 81.279 -86.4502
4076.293945 81.306 -80.6724
4076.660156 81.763 -75.4302
4077.026367 82.444 -72.4927
4077.392578 83.048 -71.8242
4077.758789 83.415 -72.1152
4078.125000 83.587 -71.8765
4078.491211 83.771 -70.3965
4078.857422 84.196 -68.5151
4079.223633 84.872 -68.1060
4079.589844 85.572 -70.2847
4079.956055 86.041 -74.6953
4080.322266 86.134 -80.1299
4080.688477 85.828 -85.1255
4081.054688 85.225 -88.2695
4081.420898 84.559 -88.6987
4081.787109 84.126 -86.9536
4082.153320 84.036 -84.9609
4082.519531 84.115 -84.1807
4082.885742 84.128 -84.3696
4083.251953 84.000 -84.3027
4083.618164 83.837 -82.9878
4083.984375 83.817 -80.5039
4084.350586 84.011 -77.8560
4084.716797 84.330 -75.7861
4085.083008 84.675 -74.1128
4085.449219 85.056 -72.3516
4085.815430 85.558 -70.6431
4086.181641 86.192 -69.8340
4086.547852 86.831 -70.5835
4086.914062 87.303 -72.6738
4087.280273 87.509 -75.1763
4087.646484 87.464 -76.9644
4088.012695 87.295 -77.2607
4088.378906 87.177 -76.1431
4088.745117 87.197 -74.5273
4089.111328 87.288 -73.2314
4089.477539 87.327 -72.1167
4089.843750 87.296 -70.3105
4090.209961 87.340 -67.1934
4090.576172 87.655 -63.3813
4090.942383 88.274 -60.4883
4091.308594 89.022 -59.5698
4091.674805 89.701 -60.4141
4092.041016 90.227 -62.1807
4092.407227 90.620 -64.1436
4092.773438 90.943 -66.0264
4093.139648 91.235 -67.9302
4093.505859 91.488 -69.9927
4093.872070 91.670 -72.0811
4094.238281 91.782 -73.8071
4094.604492 91.885 -74.8418
4094.970703 92.073 -75.3027
4095.336914 92.397 -75.8311
4095.703125 92.809 -77.1250
4096.069336 93.196 -79.3911
4096.435547 93.467 -82.2593
4096.801758 93.596 -85.0879
4097.167969 93.631 -87.3394
4097.534180 93.659 -88.8833
4097.900391 93.752 -90.0854
4098.266602 93.907 -91.5244
4098.632812 94.056 -93.5273
4098.999023 94.120 -95.9629
4099.365234 94.061 -98.3691
4099.731445 93.902 -100.2422
4100.097656 93.712 -101.3086
4100.463867 93.572 -101.6846
4100.830078 93.523 -101.8027
4101.196289 93.551 -102.0938
4101.562500 93.610 -102.7158
4101.928711 93.668 -103.5664
4102.294922 93.727 -104.4941
4102.661133 93.807 -105.4922
4103.027344 93.918 -106.7236
4103.393555 94.039 -108.3730
4103.759766 94.127 -110.4531
4104.125977 94.149 -112.7539
4104.492188 94.099 -114.9395
4104.858398 94.011 -116.7305
4105.224609 93.942 -118.0957
4105.590820 93.930 -119.2822
4105.957031 93.974 -120.6602
4106.323242 94.030 -122.4434
4106.689453 94.047 -124.5645
4107.055664 94.003 -126.7607
4107.421875 93.909 -128.7715
4107.788086 93.802 -130.5234
4108.154297 93.706 -132.1641
4108.520508 93.617 -133.9199
4108.886719 93.498 -135.8906
4109.252930 93.314 -137.9385
4109.619141 93.054 -139.7734
4109.985352 92.746 -141.1328
4110.351562 92.440 -141.9590
4110.717773 92.175 -142.4590
4111.083984 91.952 -142.9492
4111.450195 91.733 -143.6016
4111.816406 91.478 -144.3184
4112.182617 91.173 -144.7969
4112.548828 90.846 -144.7275
4112.915039 90.561 -144.0234
4113.281250 90.378 -142.9482
4113.647461 90.314 -142.0137
4114.013672 90.324 -141.6816
4114.379883 90.327 -142.0801
4114.746094 90.251 -142.9658
4115.112305 90.063 -143.8457
4115.478516 89.785 -144.1895
4115.844727 89.491 -143.6758
4116.210938 89.272 -142.4141
4116.577148 89.179 -140.9375
4116.943359 89.184 -139.8105
4117.309570 89.213 -139.2266
4117.675781 89.209 -138.9629
4118.041992 89.170 -138.6689
4118.408203 89.134 -138.1875
4118.774414 89.137 -137.6641
4119.140625 89.174 -137.3740
4119.506836 89.212 -137.4287
4119.873047 89.220 -137.7031
4120.239258 89.203 -138.0098
4120.605469 89.189 -138.3291
4120.971680 89.188 -138.8691
4121.337891 89.166 -139.8398
4121.704102 89.066 -141.1748
4122.070312 88.845 -142.4551
4122.436523 88.524 -143.1016
4122.802734 88.189 -142.7334
4123.168945 87.954 -141.5215
4123.535156 87.875 -140.1807
4123.901367 87.906 -139.4121
4124.267578 87.947 -139.4004
4124.633789 87.928 -139.8477
4125.000000 87.836 -140.3408
4125.366211 87.694 -140.6523
4125.732422 87.519 -140.7539
4126.098633 87.303 -140.6201
4126.464844 87.036 -140.0371
4126.831055 86.741 -138.6523
4127.197266 86.496 -136.2656
4127.563477 86.390 -133.1436
4127.929688 86.454 -129.9219
4128.295898 86.648 -127.1113
4128.662109 86.912 -124.8105
4129.028320 87.228 -122.9365
4129.394531 87.604 -121.5879
4129.760742 88.018 -121.0723
4130.126953 88.402 -121.5889
4130.493164 88.671 -122.9600
4130.859375 88.770 -124.6504
4131.225586 88.712 -126.0166
4131.591797 88.566 -126.6094
4131.958008 88.428 -126.4277
4132.324219 88.353 -125.9023
4132.690430 88.320 -125.4766
4133.056641 88.271 -125.1875
4133.422852 88.180 -124.6523
4133.789062 88.100 -123.4746
4134.155273 88.133 -121.7305
4134.521484 88.336 -120.1025
4134.887695 88.662 -119.3535
4135.253906 88.996 -119.7070
4135.620117 89.247 -120.7871
4135.986328 89.396 -121.9854
4136.352539 89.493 -122.8672
4136.718750 89.612 -123.4131
4137.084961 89.793 -123.9844
4137.451172 90.016 -124.9961
4137.817383 90.220 -126.6016
4138.183594 90.349 -128.6367
4138.549805 90.376 -130.7764
4138.916016 90.307 -132.7051
4139.282227 90.163 -134.1953
4139.648438 89.972 -135.0898
4140.014648 89.774 -135.2861
4140.380859 89.621 -134.7871
4140.747070 89.571 -133.8555
4141.113281 89.651 -133.0361
4141.479492 89.817 -132.9102
4141.845703 89.975 -133.7070
4142.211914 90.035 -135.1709
4142.578125 89.959 -136.7266
4142.944336 89.778 -137.7988
4143.310547 89.575 -138.1289
4143.676758 89.434 -137.9678
4144.042969 89.371 -137.8672
4144.409180 89.324 -138.1602
4144.775391 89.222 -138.6465
4145.141602 89.053 -138.7461
4145.507812 88.894 -137.9707
4145.874023 88.873 -136.4395
4146.240234 89.063 -134.9775
4146.606445 89.410 -134.5039
4146.972656 89.785 -135.3398
4147.338867 90.077 -137.1641
4147.705078 90.245 -139.4033
4148.071289 90.301 -141.5508
4148.437500 90.288 -143.3281
4148.803711 90.252 -144.6836
4149.169922 90.227 -145.7246
4149.536133 90.229 -146.6299
4149.902344 90.258 -147.6191
4150.268555 90.291 -148.9004
4150.634766 90.284 -150.5557
4151.000977 90.185 -152.4375
4151.367188 89.970 -154.1357
4151.733398 89.666 -155.1348
4152.099609 89.369 -155.1562
4152.465820 89.198 -154.5537
4152.832031 89.189 -154.2715
4153.198242 89.248 -155.1367
4153.564453 89.218 -157.1934
4153.930664 88.990 -159.7090
4154.296875 88.564 -161.6016
4154.663086 88.073 -162.0176
4155.029297 87.730 -161.0723
4155.395508 87.659 -160.1113
4155.761719 87.754 -160.5957
4156.127930 87.783 -162.7852
4156.494141 87.575 -165.7344
4156.860352 87.106 -167.9893
4157.226562 86.524 -168.2861
4157.592773 86.103 -166.4805
4157.958984 86.043 -164.1172
4158.325195 86.250 -163.1416
4158.691406 86.462 -164.0557
4159.057617 86.499 -165.9814
4159.423828 86.353 -167.7285
4159.790039 86.146 -168.6504
4160.156250 86.023 -169.1152
4160.522461 86.011 -170.2080
4160.888672 85.982 -172.7383
4161.254883 85.768 -176.6387
4161.621094 85.256 178.8018
4161.987305 84.423 174.4902
4162.353516 83.325 171.1543
4162.719727 82.063 169.0391
4163.085938 80.712 167.7793
4163.452148 79.241 166.7559
4163.818359 77.517 165.7744
4164.184570 75.374 165.4404
4164.550781 72.682 167.0156
4164.916992 69.292 172.1074
4165.283203 64.682 -175.8809
4165.649414 58.089 -132.3008
4166.015625 62.464 -58.1274
4166.381836 68.636 -43.7383
4166.748047 72.403 -42.9951
4167.114258 74.824 -45.3481
4167.480469 76.443 -47.6665
4167.846680 77.656 -48.6152
4168.212891 78.804 -48.2495
4168.579102 80.071 -47.8145
4168.945312 81.408 -48.5879
4169.311523 82.660 -50.8442
4169.677734 83.721 -54.0098
4170.043945 84.582 -57.3179
4170.410156 85.308 -60.2925
4170.776367 85.977 -62.9478
4171.142578 86.624 -65.6685
4171.508789 87.214 -68.8154
4171.875000 87.680 -72.3926
4172.241211 87.974 -76.0303
4172.607422 88.109 -79.2158
4172.973633 88.150 -81.6226
4173.339844 88.184 -83.3818
4173.706055 88.244 -85.0283
4174.072266 88.274 -87.0190
4174.438477 88.176 -89.2314
4174.804688 87.897 -90.8799
4175.170898 87.515 -90.9121
4175.537109 87.262 -88.9043
4175.903320 87.380 -86.0771
4176.269531 87.848 -84.6714
4176.635742 88.381 -85.7764
4177.001953 88.705 -88.7065
4177.368164 88.710 -91.9067
4177.734375 88.457 -93.7422
4178.100586 88.178 -93.1973
4178.466797 88.170 -90.7876
4178.833008 88.546 -88.5181
4179.199219 89.123 -87.9619
4179.565430 89.658 -89.0518
4179.931641 90.043 -90.8081
4180.297852 90.312 -92.3662
4180.664062 90.564 -93.5098
4181.030273 90.859 -94.6621
4181.396484 91.164 -96.3477
4181.762695 91.391 -98.6504
4182.128906 91.476 -101.1338
4182.495117 91.426 -103.1660
4182.861328 91.323 -104.3398
4183.227539 91.274 -104.7930
4183.593750 91.330 -105.1582
4183.959961 91.451 -106.0527
4184.326172 91.549 -107.6064
4184.692383 91.566 -109.4785
4185.058594 91.508 -111.1914
4185.424805 91.434 -112.4883
4185.791016 91.411 -113.5176
4186.157227 91.461 -114.7109
4186.523438 91.545 -116.4268
4186.889648 91.602 -118.6895
4187.255859 91.590 -121.2207
4187.622070 91.510 -123.6650
4187.988281 91.404 -125.8340
4188.354492 91.315 -127.8555
4188.720703 91.249 -130.0967
4189.086914 91.156 -132.8896
4189.453125 90.948 -136.2617
4189.819336 90.537 -139.8379
4190.185547 89.873 -142.8848
4190.551758 88.971 -144.4229
4190.917969 87.951 -143.4824
4191.284180 87.053 -139.7285
4191.650391 86.521 -134.2480
4192.016602 86.377 -129.0635
4192.382812 86.416 -125.3340
4192.749023 86.437 -122.7305
4193.115234 86.388 -120.3125
4193.481445 86.348 -117.4727
4193.847656 86.433 -114.4033
4194.213867 86.679 -111.9062
4194.580078 87.005 -110.6719
4194.946289 87.284 -110.7793
4195.312500 87.419 -111.7627
4195.678711 87.373 -112.8867
4196.044922 87.177 -113.3711
4196.411133 86.936 -112.6387
4196.777344 86.809 -110.6875
4197.143555 86.923 -108.3828
4197.509766 87.261 -107.0234
4197.875977 87.658 -107.3691
4198.242188 87.928 -109.2012
4198.608398 87.954 -111.5996
4198.974609 87.722 -113.3340
4199.340820 87.352 -113.2676
4199.707031 87.087 -111.0479
4200.073242 87.161 -107.8652
4200.439453 87.563 -105.8291
4200.805664 88.039 -106.0762
4201.171875 88.334 -108.1855
4201.538086 88.315 -110.9336
4201.904297 87.985 -112.9463
4202.270508 87.469 -113.0840
4202.636719 86.995 -110.9863
4203.002930 86.774 -107.5859
4203.369141 86.816 -104.5420
4203.735352 86.942 -102.7529
4204.101562 86.965 -101.8203
4204.467773 86.825 -100.6562
4204.833984 86.603 -98.2266
4205.200195 86.488 -94.1797
4205.566406 86.663 -89.2676
4205.932617 87.167 -84.9507
4206.298828 87.873 -82.3179
4206.665039 88.612 -81.5752
4207.031250 89.259 -82.3306
4207.397461 89.750 -83.9751
4207.763672 90.073 -85.8682
4208.129883 90.266 -87.4482
4208.496094 90.406 -88.3906
4208.862305 90.586 -88.7993
4209.228516 90.863 -89.2271
4209.594727 91.206 -90.3350
4209.960938 91.518 -92.4238
4210.327148 91.699 -95.2617
4210.693359 91.692 -98.2461
4211.059570 91.511 -100.6602
4211.425781 91.235 -101.9717
4211.791992 90.982 -102.1201
4212.158203 90.840 -101.6143
4212.524414 90.807 -101.1660
4212.890625 90.806 -101.1211
4213.256836 90.767 -101.2715
4213.623047 90.685 -101.1582
4213.989258 90.619 -100.5352
4214.355469 90.638 -99.6504
4214.721680 90.747 -99.0723
4215.087891 90.873 -99.1768
4215.454102 90.920 -99.8037
4215.820312 90.842 -100.3623
4216.186523 90.673 -100.1816
4216.552734 90.516 -98.9238
4216.918945 90.487 -96.8809
4217.285156 90.629 -94.8262
4217.651367 90.885 -93.4238
4218.017578 91.162 -92.8125
4218.383789 91.396 -92.7227
4218.750000 91.579 -92.8047
4219.116211 91.731 -92.8652
4219.482422 91.874 -92.8887
4219.848633 92.018 -92.9326
4220.214844 92.165 -93.0283
4220.581055 92.318 -93.1953
4220.947266 92.485 -93.5078
4221.313477 92.661 -94.1182
4221.679688 92.819 -95.1475
4222.045898 92.915 -96.5576
4222.412109 92.916 -98.0957
4222.778320 92.815 -99.3633
4223.144531 92.650 -99.9814
4223.510742 92.491 -99.7783
4223.876953 92.413 -98.9355
4224.243164 92.454 -97.9277
4224.609375 92.593 -97.2402
4224.975586 92.770 -97.1074
4225.341797 92.926 -97.4580
4225.708008 93.026 -98.0186
4226.074219 93.069 -98.4668
4226.440430 93.083 -98.5586
4226.806641 93.116 -98.2344
4227.172852 93.208 -97.6621
4227.539062 93.373 -97.1680
4227.905273 93.584 -97.0410
4228.271484 93.798 -97.3662
4228.637695 93.976 -98.0176
4229.003906 94.108 -98.7754
4229.370117 94.210 -99.4844
4229.736328 94.302 -100.1348
4230.102539 94.393 -100.8223
4230.468750 94.475 -101.6299
4230.834961 94.531 -102.5293
4231.201172 94.556 -103.4082
4231.567383 94.564 -104.1699
4231.933594 94.573 -104.8291
4232.299805 94.589 -105.5000
4232.666016 94.599 -106.2656
4233.032227 94.579 -107.0723
4233.398438 94.521 -107.7168
4233.764648 94.447 -107.9883
4234.130859 94.402 -107.8311
4234.497070 94.427 -107.4365
4234.863281 94.530 -107.1543
4235.229492 94.680 -107.2656
4235.595703 94.828 -107.8350
4235.961914 94.933 -108.7207
4236.328125 94.978 -109.6758
4236.694336 94.969 -110.4512
4237.060547 94.930 -110.8555
4237.426758 94.900 -110.8115
4237.792969 94.923 -110.4141
4238.159180 95.030 -109.9463
4238.525391 95.218 -109.7910
4238.891602 95.445 -110.2451
4239.257812 95.653 -111.3730
4239.624023 95.794 -113.0000
4239.990234 95.846 -114.8262
4240.356445 95.819 -116.5703
4240.722656 95.739 -118.0742
4241.088867 95.634 -119.3281
4241.455078 95.519 -120.4121
4241.821289 95.391 -121.3789
4242.187500 95.249 -122.2100
4242.553711 95.094 -122.8457
4242.919922 94.941 -123.2656
4243.286133 94.797 -123.5273
4243.652344 94.658 -123.6875
4244.018555 94.511 -123.7148
4244.384766 94.355 -123.4590
4244.750977 94.215 -122.7695
4245.117188 94.133 -121.6836
4245.483398 94.142 -120.4863
4245.849609 94.225 -119.5420
4246.215820 94.333 -119.0166
4246.582031 94.418 -118.7656
4246.948242 94.469 -118.4854
4247.314453 94.518 -117.9668
4247.680664 94.607 -117.2773
4248.046875 94.752 -116.7051
4248.413086 94.925 -116.5039
4248.779297 95.081 -116.6836
4249.145508 95.193 -117.0312
4249.511719 95.268 -117.2988
4249.877930 95.340 -117.3936
4250.244141 95.437 -117.4238
4250.610352 95.563 -117.5850
4250.976562 95.699 -117.9932
4251.342773 95.829 -118.6406
4251.708984 95.947 -119.4766
4252.075195 96.054 -120.4961
4252.441406 96.143 -121.7412
4252.807617 96.199 -123.2109
4253.173828 96.202 -124.7861
4253.540039 96.156 -126.2617
4253.906250 96.087 -127.4883
4254.272461 96.032 -128.5225
4254.638672 96.010 -129.6230
4255.004883 95.992 -131.0605
4255.371094 95.924 -132.8760
4255.737305 95.756 -134.7969
4256.103516 95.477 -136.3516
4256.469727 95.129 -137.0938
4256.835938 94.792 -136.8389
4257.202148 94.548 -135.8066
4257.568359 94.433 -134.4971
4257.934570 94.429 -133.3828
4258.300781 94.486 -132.6982
4258.666992 94.560 -132.4756
4259.033203 94.616 -132.6543
4259.399414 94.621 -133.1035
4259.765625 94.553 -133.5820
4260.131836 94.413 -133.7354
4260.498047 94.240 -133.2373
4260.864258 94.111 -132.0117
4261.230469 94.093 -130.3887
4261.596680 94.200 -128.9512
4261.962891 94.375 -128.1240
4262.329102 94.546 -127.9316
4262.695312 94.671 -128.0996
4263.061523 94.753 -128.3223
4263.427734 94.821 -128.4785
4263.793945 94.899 -128.6582
4264.160156 94.983 -129.0264
4264.526367 95.047 -129.6357
4264.892578 95.067 -130.3574
4265.258789 95.040 -130.9619
4265.625000 94.993 -131.2715
4265.991211 94.962 -131.2812
4266.357422 94.973 -131.1777
4266.723633 95.021 -131.2012
4267.089844 95.071 -131.4766
4267.456055 95.086 -131.9111
4267.822266 95.049 -132.2363
4268.188477 94.976 -132.1465
4268.554688 94.919 -131.4863
4268.920898 94.937 -130.3984
4269.287109 95.060 -129.2920
4269.653320 95.262 -128.6035
4270.019531 95.483 -128.5332
4270.385742 95.663 -128.9668
4270.751953 95.773 -129.6006
4271.118164 95.819 -130.1211
4271.484375 95.835 -130.3477
4271.850586 95.859 -130.3027
4272.216797 95.914 -130.1582
4272.583008 95.998 -130.1230
4272.949219 96.087 -130.3076
4273.315430 96.158 -130.6875
4273.681641 96.196 -131.1230
4274.047852 96.207 -131.4355
4274.414062 96.216 -131.5049
4274.780273 96.259 -131.3457
4275.146484 96.362 -131.1367
4275.512695 96.529 -131.1416
4275.878906 96.738 -131.5664
4276.245117 96.952 -132.4561
4276.611328 97.146 -133.7148
4276.977539 97.312 -135.2021
4277.343750 97.454 -136.8301
4277.709961 97.576 -138.5840
4278.076172 97.673 -140.4736
4278.442383 97.734 -142.4551
4278.808594 97.752 -144.4062
4279.174805 97.738 -146.1865
4279.541016 97.713 -147.7432
4279.907227 97.701 -149.1660
4280.273438 97.704 -150.6406
4280.639648 97.699 -152.2939
4281.005859 97.653 -154.0898
4281.372070 97.551 -155.8301
4281.738281 97.405 -157.2832
4282.104492 97.250 -158.3535
4282.470703 97.127 -159.1680
4282.836914 97.045 -160.0156
4283.203125 96.980 -161.1436
4283.569336 96.887 -162.5918
4283.935547 96.732 -164.1816
4284.301758 96.512 -165.6367
4284.667969 96.252 -166.7402
4285.034180 95.993 -167.4570
4285.400391 95.767 -167.9502
4285.766602 95.578 -168.4746
4286.132812 95.400 -169.2051
4286.499023 95.196 -170.1191
4286.865234 94.945 -171.0098
4287.231445 94.654 -171.6064
4287.597656 94.367 -171.7510
4287.963867 94.134 -171.5488
4288.330078 93.981 -171.3545
4288.696289 93.882 -171.5498
4289.062500 93.777 -172.2695
4289.428711 93.612 -173.3203
4289.794922 93.372 -174.3301
4290.161133 93.088 -175.0049
4290.527344 92.812 -175.3359
4290.893555 92.572 -175.6172
4291.259766 92.341 -176.1855
4291.625977 92.054 -177.0918
4291.992188 91.654 -177.9941
4292.358398 91.141 -178.3350
4292.724609 90.577 -177.6543
4293.090820 90.067 -175.9404
4293.457031 89.678 -173.7090
4293.823242 89.392 -171.5957
4294.189453 89.129 -169.8184
4294.555664 88.828 -168.0889
4294.921875 88.497 -165.9609
4295.288086 88.195 -163.2734
4295.654297 87.972 -160.2998
4296.020508 87.808 -157.4336
4296.386719 87.637 -154.6982
4296.752930 87.419 -151.5908
4297.119141 87.217 -147.4443
4297.485352 87.192 -142.1445
4297.851562 87.490 -136.6865
4298.217773 88.079 -132.6230
4298.583984 88.760 -130.7734
4298.950195 89.332 -130.8379
4299.316406 89.689 -131.9102
4299.682617 89.821 -132.9873
4300.048828 89.804 -133.2852
4300.415039 89.762 -132.4961
4300.781250 89.817 -130.9492
4301.147461 90.008 -129.3965
4301.513672 90.280 -128.4385
4301.879883 90.546 -128.1582
4302.246094 90.750 -128.2510
4302.612305 90.887 -128.3369
4302.978516 90.985 -128.1895
4303.344727 91.075 -127.7637
4303.710938 91.174 -127.0957
4304.077148 91.298 -126.2188
4304.443359 91.467 -125.2090
4304.809570 91.695 -124.2676
4305.175781 91.968 -123.6885
4305.541992 92.237 -123.6426
4305.908203 92.440 -123.9873
4306.274414 92.548 -124.2842
4306.640625 92.592 -124.0293
4307.006836 92.665 -123.0078
4307.373047 92.862 -121.5693
4307.739258 93.210 -120.4902
4308.105469 93.638 -120.4082
4308.471680 94.034 -121.4180
4308.837891 94.321 -123.1396
4309.204102 94.478 -125.0293
4309.570312 94.539 -126.6484
4309.936523 94.561 -127.8105
4310.302734 94.601 -128.6094
4310.668945 94.684 -129.3018
4311.035156 94.807 -130.1279
4311.401367 94.950 -131.2178
4311.767578 95.093 -132.6035
4312.133789 95.222 -134.2754
4312.500000 95.320 -136.2051
4312.866211 95.368 -138.3213
4313.232422 95.353 -140.4727
4313.598633 95.273 -142.4453
4313.964844 95.147 -144.0352
4314.331055 95.013 -145.1504
4314.697266 94.911 -145.8955
4315.063477 94.857 -146.5439
4315.429688 94.835 -147.3760
4315.795898 94.799 -148.5010
4316.162109 94.708 -149.7920
4316.528320 94.546 -150.9688
4316.894531 94.331 -151.7520
4317.260742 94.107 -152.0391
4317.626953 93.919 -151.9766
4317.993164 93.777 -151.8809
4318.359375 93.654 -152.0078
4318.725586 93.503 -152.3867
4319.091797 93.290 -152.8008
4319.458008 93.014 -152.9277
4319.824219 92.711 -152.5117
4320.190430 92.437 -151.5020
4320.556641 92.240 -150.0977
4320.922852 92.140 -148.6543
4321.289062 92.120 -147.5078
4321.655273 92.138 -146.8203
