* Measurement data measured by REW V5.31.3
* Source: EXCL: Microphone (Umik-1  Gain: 18dB), MICROPHONE (Master Volume), R, volume: 0.540
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Aug 13, 2026 7:08:23 PM
* REW Settings:
3946.289062 83.169 130.8252
3946.655273 82.833 121.5088
3947.021484 82.489 114.7812
3947.387695 82.431 110.0781
3947.753906 82.809 105.2900
3948.120117 83.474 98.3193
3948.486328 84.138 88.5811
3948.852539 84.592 76.7109
3949.218750 84.738 63.7627
3949.584961 84.568 50.8564
3949.951172 84.145 39.1045
3950.317383 83.623 29.4521
3950.683594 83.240 22.1670
3951.049805 83.212 16.2422
3951.416016 83.540 9.9023
3951.782227 84.002 2.1680
3952.148438 84.362 -6.5381
3952.514648 84.502 -14.9941
3952.880859 84.464 -21.9092
3953.247070 84.433 -26.6553
3953.613281 84.623 -30.0479
3953.979492 85.050 -34.0254
3954.345703 85.470 -39.8975
3954.711914 85.576 -47.3672
3955.078125 85.160 -54.9131
3955.444336 84.164 -60.1016
3955.810547 82.852 -59.7070
3956.176758 82.109 -52.5254
3956.542969 82.693 -45.2930
3956.909180 83.867 -45.0703
3957.275391 84.677 -50.8496
3957.641602 84.777 -59.1924
3958.007812 84.139 -67.0029
3958.374023 82.944 -71.2090
3958.740234 81.781 -69.3271
3959.106445 81.563 -63.7061
3959.472656 82.326 -61.6768
3959.838867 83.201 -65.7148
3960.205078 83.635 -73.3350
3960.571289 83.503 -81.5000
3960.937500 82.900 -87.5635
3961.303711 82.141 -89.4316
3961.669922 81.758 -87.0557
3962.036133 82.077 -83.7627
3962.402344 82.806 -82.8428
3962.768555 83.481 -84.2500
3963.134766 83.916 -86.1787
3963.500977 84.191 -87.0820
3963.867188 84.528 -86.6758
3964.233398 85.076 -86.1709
3964.599609 85.755 -87.1426
3964.965820 86.338 -90.1289
3965.332031 86.630 -94.5361
3965.698242 86.538 -99.2158
3966.064453 86.081 -102.8467
3966.430664 85.407 -104.2129
3966.796875 84.812 -102.8926
3967.163086 84.604 -100.2500
3967.529297 84.812 -98.8828
3967.895508 85.174 -100.3145
3968.261719 85.416 -104.2471
3968.627930 85.408 -109.5225
3968.994141 85.146 -114.8799
3969.360352 84.714 -119.2227
3969.726562 84.269 -121.8252
3970.092773 83.998 -122.6689
3970.458984 84.031 -122.5957
3970.825195 84.341 -122.7529
3971.191406 84.774 -123.7100
3971.557617 85.175 -125.1875
3971.923828 85.474 -126.4287
3972.290039 85.706 -126.7480
3972.656250 85.983 -126.0703
3973.022461 86.379 -125.1709
3973.388672 86.827 -125.1123
3973.754883 87.140 -126.2764
3974.121094 87.132 -128.0029
3974.487305 86.722 -128.8066
3974.853516 86.021 -126.8252
3975.219727 85.420 -121.0449
3975.585938 85.374 -113.5215
3975.952148 85.813 -108.2910
3976.318359 86.217 -106.6924
3976.684570 86.217 -107.0479
3977.050781 85.771 -106.8506
3977.416992 85.144 -104.1982
3977.783203 84.790 -99.5029
3978.149414 84.896 -95.9619
3978.515625 85.127 -96.0332
3978.881836 85.077 -99.2158
3979.248047 84.587 -103.4814
3979.614258 83.775 -106.6982
3979.980469 83.015 -107.7822
3980.346680 82.724 -108.1436
3980.712891 82.925 -110.7773
3981.079102 83.251 -116.7812
3981.445312 83.378 -124.7051
3981.811523 83.202 -132.0918
3982.177734 82.850 -136.5547
3982.543945 82.695 -137.0596
3982.910156 83.109 -135.6191
3983.276367 83.977 -135.7949
3983.642578 84.822 -138.8008
3984.008789 85.293 -143.4316
3984.375000 85.283 -147.8174
3984.741211 84.877 -150.2646
3985.107422 84.325 -149.8379
3985.473633 83.941 -147.2725
3985.839844 83.819 -144.8584
3986.206055 83.725 -144.2881
3986.572266 83.359 -145.3418
3986.938477 82.566 -146.5811
3987.304688 81.391 -146.3027
3987.670898 80.093 -143.5098
3988.037109 79.007 -139.3652
3988.403320 78.141 -137.1104
3988.769531 77.017 -139.1484
3989.135742 74.939 -145.9199
3989.501953 70.805 -158.2383
3989.868164 60.539 165.0244
3990.234375 65.620 31.1621
3990.600586 72.471 8.8975
3990.966797 75.542 -4.5801
3991.333008 77.053 -14.9766
3991.699219 77.764 -22.2705
3992.065430 78.222 -26.0811
3992.431641 78.935 -27.3643
3992.797852 80.137 -28.8359
3993.164062 81.644 -32.7607
3993.530273 83.138 -39.3623
3993.896484 84.412 -47.6748
3994.262695 85.378 -56.5742
3994.628906 86.017 -65.0977
3994.995117 86.354 -72.4355
3995.361328 86.463 -77.9238
3995.727539 86.474 -81.1836
3996.093750 86.556 -82.4648
3996.459961 86.825 -82.8203
3996.826172 87.252 -83.5713
3997.192383 87.689 -85.4102
3997.558594 87.986 -88.1416
3997.924805 88.072 -91.0430
3998.291016 87.973 -93.3311
3998.657227 87.795 -94.5674
3999.023438 87.663 -94.9531
3999.389648 87.633 -95.2324
3999.755859 87.654 -96.0762
4000.122070 87.630 -97.5527
4000.488281 87.508 -99.1875
4000.854492 87.320 -100.4238
4001.220703 87.162 -101.1074
4001.586914 87.113 -101.6895
4001.953125 87.160 -102.8799
4002.319336 87.209 -105.0391
4002.685547 87.157 -107.9365
4003.051758 86.951 -110.9453
4003.417969 86.609 -113.3711
4003.784180 86.211 -114.7168
4004.150391 85.869 -114.9170
4004.516602 85.680 -114.4209
4004.882812 85.669 -114.0137
4005.249023 85.777 -114.3848
4005.615234 85.891 -115.7920
4005.981445 85.903 -117.9756
4006.347656 85.751 -120.2920
4006.713867 85.447 -121.9189
4007.080078 85.095 -122.2266
4007.446289 84.857 -121.2803
4007.812500 84.833 -120.0459
4008.178711 84.961 -119.6338
4008.544922 85.077 -120.3096
4008.911133 85.070 -121.4268
4009.277344 84.955 -122.0977
4009.643555 84.854 -121.9736
4010.009766 84.873 -121.6543
4010.375977 84.976 -122.1426
4010.742188 85.000 -123.7842
4011.108398 84.794 -125.8955
4011.474609 84.334 -127.1787
4011.840820 83.762 -126.4795
4012.207031 83.344 -123.8115
4012.573242 83.241 -120.7881
4012.939453 83.321 -119.0869
4013.305664 83.336 -118.7754
4013.671875 83.168 -118.6758
4014.038086 82.893 -117.6133
4014.404297 82.696 -115.4141
4014.770508 82.676 -112.9668
4015.136719 82.760 -111.0176
4015.502930 82.849 -109.2373
4015.869141 83.003 -106.8916
4016.235352 83.394 -104.2656
4016.601562 84.061 -102.9268
4016.967773 84.784 -104.0391
4017.333984 85.276 -107.1377
4017.700195 85.385 -110.5703
4018.066406 85.157 -112.2842
4018.432617 84.893 -110.8115
4018.798828 85.032 -107.0508
4019.165039 85.674 -104.3613
4019.531250 86.425 -104.8184
4019.897461 86.874 -107.5527
4020.263672 86.866 -110.3330
4020.629883 86.519 -110.8467
4020.996094 86.229 -107.9492
4021.362305 86.431 -103.5088
4021.728516 87.072 -101.2100
4022.094727 87.681 -102.3721
4022.460938 87.899 -105.5996
4022.827148 87.628 -108.6348
4023.193359 87.014 -109.3359
4023.559570 86.441 -106.7178
4023.925781 86.313 -102.5078
4024.291992 86.595 -100.0215
4024.658203 86.872 -100.4531
4025.024414 86.830 -102.4561
4025.390625 86.420 -103.8389
4025.756836 85.853 -102.7744
4026.123047 85.524 -99.1133
4026.489258 85.692 -95.1367
4026.855469 86.192 -93.2861
4027.221680 86.700 -93.8027
4027.587891 87.057 -95.5127
4027.954102 87.289 -97.3291
4028.320312 87.497 -98.9160
4028.686523 87.738 -100.6074
4029.052734 87.974 -102.7842
4029.418945 88.126 -105.3467
4029.785156 88.159 -107.7588
4030.151367 88.121 -109.5088
4030.517578 88.107 -110.5957
4030.883789 88.164 -111.6162
4031.250000 88.233 -113.1973
4031.616211 88.190 -115.3447
4031.982422 87.957 -117.3555
4032.348633 87.573 -118.2734
4032.714844 87.199 -117.6553
4033.081055 87.002 -116.2266
4033.447266 86.967 -115.4092
4033.813477 86.887 -115.7764
4034.179688 86.569 -116.3359
4034.545898 86.027 -115.0811
4034.912109 85.614 -110.5049
4035.278320 85.839 -104.2637
4035.644531 86.698 -100.7217
4036.010742 87.636 -101.7266
4036.376953 88.205 -105.7988
4036.743164 88.252 -110.4629
4037.109375 87.859 -113.2178
4037.475586 87.377 -112.1865
4037.841797 87.364 -108.1240
4038.208008 88.021 -105.1807
4038.574219 88.895 -106.3086
4038.940430 89.480 -110.8613
4039.306641 89.537 -116.6875
4039.672852 89.047 -121.4189
4040.039062 88.206 -122.7402
4040.405273 87.519 -119.5557
4040.771484 87.529 -114.5791
4041.137695 88.107 -112.6504
4041.503906 88.630 -115.1572
4041.870117 88.663 -120.3330
4042.236328 88.046 -125.6172
4042.602539 86.817 -128.0986
4042.968750 85.353 -124.6201
4043.334961 84.565 -114.9736
4043.701172 84.971 -106.0059
4044.067383 85.789 -102.8643
4044.433594 86.247 -103.6572
4044.799805 86.163 -104.6240
4045.166016 85.776 -102.5791
4045.532227 85.674 -96.5723
4045.898438 86.335 -89.9990
4046.264648 87.479 -87.0869
4046.630859 88.537 -88.1152
4046.997070 89.228 -91.0674
4047.363281 89.550 -93.8975
4047.729492 89.673 -95.2822
4048.095703 89.846 -95.1133
4048.461914 90.230 -94.6504
4048.828125 90.759 -95.4531
4049.194336 91.218 -98.0449
4049.560547 91.426 -101.8164
4049.926758 91.308 -105.6172
4050.292969 90.912 -108.2129
4050.659180 90.406 -108.7109
4051.025391 90.043 -107.2256
4051.391602 89.994 -105.2402
4051.757812 90.181 -104.5283
4052.124023 90.368 -105.6670
4052.490234 90.363 -107.9570
4052.856445 90.103 -110.1201
4053.222656 89.661 -110.8564
4053.588867 89.238 -109.3682
4053.955078 89.091 -106.0449
4054.321289 89.348 -102.5088
4054.687500 89.902 -100.3047
4055.053711 90.554 -99.8232
4055.419922 91.165 -100.6318
4055.786133 91.685 -102.1670
4056.152344 92.107 -104.0293
4056.518555 92.431 -105.9688
4056.884766 92.667 -107.7793
4057.250977 92.837 -109.3037
4057.617188 92.980 -110.5449
4057.983398 93.128 -111.7783
4058.349609 93.263 -113.4414
4058.715820 93.315 -115.8145
4059.082031 93.188 -118.7373
4059.448242 92.821 -121.5742
4059.814453 92.237 -123.4082
4060.180664 91.583 -123.5225
4060.546875 91.086 -122.1865
4060.913086 90.874 -120.9863
4061.279297 90.819 -121.5537
4061.645508 90.660 -124.0713
4062.011719 90.221 -127.3037
4062.377930 89.522 -129.3604
4062.744141 88.835 -128.6816
4063.110352 88.602 -125.7939
4063.476562 88.991 -123.8164
4063.842773 89.661 -125.0195
4064.208984 90.198 -128.7637
4064.575195 90.429 -132.9863
4064.941406 90.426 -135.6416
4065.307617 90.463 -135.7041
4065.673828 90.849 -134.2295
4066.040039 91.592 -133.7031
4066.406250 92.390 -135.4648
4066.772461 92.944 -138.9072
4067.138672 93.130 -142.5342
4067.504883 92.997 -144.8262
4067.871094 92.742 -144.8516
4068.237305 92.628 -142.9893
4068.603516 92.775 -140.9521
4068.969727 93.043 -140.2695
4069.335938 93.203 -141.0615
4069.702148 93.126 -142.4219
4070.068359 92.828 -143.2793
4070.434570 92.432 -143.0293
4070.800781 92.084 -141.8896
4071.166992 91.842 -140.6855
4071.533203 91.649 -140.0732
4071.899414 91.418 -140.0479
4072.265625 91.119 -140.1758
4072.631836 90.799 -140.1309
4072.998047 90.521 -140.0137
4073.364258 90.297 -140.1943
4073.730469 90.086 -140.8535
4074.096680 89.842 -141.7539
4074.462891 89.578 -142.4736
4074.829102 89.361 -142.8633
4075.195312 89.240 -143.2852
4075.561523 89.178 -144.2969
4075.927734 89.059 -146.0352
4076.293945 88.771 -147.9336
4076.660156 88.290 -148.9375
4077.026367 87.729 -148.0459
4077.392578 87.315 -145.1826
4077.758789 87.209 -141.7441
4078.125000 87.309 -139.4795
4078.491211 87.345 -138.7588
4078.857422 87.120 -138.4297
4079.223633 86.636 -136.6621
4079.589844 86.151 -132.0254
4079.956055 86.077 -125.1582
4080.322266 86.567 -119.1211
4080.688477 87.312 -116.2266
4081.054688 87.937 -116.1973
4081.420898 88.272 -117.5293
4081.787109 88.331 -118.7637
4082.153320 88.241 -118.9824
4082.519531 88.169 -118.0654
4082.885742 88.223 -116.6426
4083.251953 88.396 -115.4951
4083.618164 88.606 -114.9033
4083.984375 88.795 -114.5996
4084.350586 88.970 -114.1992
4084.716797 89.184 -113.6094
4085.083008 89.474 -113.1211
4085.449219 89.816 -113.1299
4085.815430 90.148 -113.7773
4086.181641 90.412 -114.8633
4086.547852 90.591 -116.0322
4086.914062 90.708 -117.0254
4087.280273 90.798 -117.8262
4087.646484 90.873 -118.6045
4088.012695 90.910 -119.4922
4088.378906 90.875 -120.3730
4088.745117 90.761 -120.9053
4089.111328 90.620 -120.7754
4089.477539 90.537 -120.0654
4089.843750 90.563 -119.3877
4090.209961 90.643 -119.4551
4090.576172 90.643 -120.4121
4090.942383 90.441 -121.5615
4091.308594 90.027 -121.5869
4091.674805 89.582 -119.2051
4092.041016 89.461 -114.5596
4092.407227 89.876 -110.1396
4092.773438 90.600 -108.5098
4093.139648 91.231 -109.8193
4093.505859 91.531 -112.4551
4093.872070 91.495 -114.3789
4094.238281 91.338 -114.0049
4094.604492 91.436 -111.4541
4094.970703 91.991 -109.1592
4095.336914 92.781 -109.5068
4095.703125 93.428 -112.5830
4096.069336 93.705 -116.8604
4096.435547 93.596 -120.3887
4096.801758 93.288 -121.5078
4097.167969 93.150 -119.9463
4097.534180 93.462 -117.8301
4097.900391 94.087 -117.9238
4098.266602 94.642 -120.8857
4098.632812 94.855 -125.4873
4098.999023 94.648 -129.9004
4099.365234 94.127 -132.3594
4099.731445 93.573 -131.8408
4100.097656 93.338 -129.1797
4100.463867 93.515 -126.8916
4100.830078 93.848 -126.6328
4101.196289 94.051 -127.9668
4101.562500 94.025 -129.4521
4101.928711 93.867 -129.8389
4102.294922 93.781 -128.8789
4102.661133 93.915 -127.5557
4103.027344 94.224 -127.1797
4103.393555 94.542 -128.2100
4103.759766 94.734 -130.1816
4104.125977 94.770 -132.3252
4104.492188 94.697 -134.0830
4104.858398 94.588 -135.3135
4105.224609 94.496 -136.2217
4105.590820 94.430 -137.0830
4105.957031 94.381 -138.0430
4106.323242 94.341 -139.1465
4106.689453 94.314 -140.4824
4107.055664 94.292 -142.2129
4107.421875 94.242 -144.4453
4107.788086 94.125 -147.0840
4108.154297 93.925 -149.8516
4108.520508 93.660 -152.4531
4108.886719 93.379 -154.7979
4109.252930 93.115 -157.0791
4109.619141 92.857 -159.5938
4109.985352 92.546 -162.4160
4110.351562 92.121 -165.2051
4110.717773 91.568 -167.3027
4111.083984 90.956 -168.0811
4111.450195 90.410 -167.4141
4111.816406 90.019 -165.9160
4112.182617 89.742 -164.3945
4112.548828 89.442 -162.9141
4112.915039 89.042 -160.5420
4113.281250 88.652 -156.0615
4113.647461 88.574 -149.4795
4114.013672 89.000 -142.9873
4114.379883 89.728 -138.9727
4114.746094 90.389 -137.6699
4115.112305 90.761 -137.7168
4115.478516 90.832 -137.4678
4115.844727 90.754 -135.7979
4116.210938 90.754 -132.7549
4116.577148 90.957 -129.6328
4116.943359 91.262 -127.7617
4117.309570 91.466 -127.2930
4117.675781 91.443 -127.3193
4118.041992 91.222 -126.6465
4118.408203 90.977 -124.6240
4118.774414 90.913 -121.8516
4119.140625 91.075 -119.9092
4119.506836 91.295 -119.8945
4119.873047 91.357 -121.5947
4120.239258 91.150 -123.8975
4120.605469 90.707 -125.4658
4120.971680 90.209 -125.3779
4121.337891 89.901 -123.8730
4121.704102 89.904 -122.4453
4122.070312 90.087 -122.4414
4122.436523 90.225 -123.7822
4122.802734 90.194 -125.2158
4123.168945 90.061 -125.2422
4123.535156 90.067 -123.1924
4123.901367 90.458 -120.1826
4124.267578 91.210 -118.3564
4124.633789 92.045 -118.7188
4125.000000 92.712 -120.6250
4125.366211 93.119 -122.7510
4125.732422 93.327 -123.9189
4126.098633 93.497 -123.6680
4126.464844 93.783 -122.5713
4126.831055 94.198 -121.7900
4127.197266 94.610 -121.9990
4127.563477 94.874 -122.9072
4127.929688 94.940 -123.6221
4128.295898 94.886 -123.3135
4128.662109 94.875 -121.8584
4129.028320 95.030 -120.1240
4129.394531 95.314 -119.2969
4129.760742 95.569 -119.8213
4130.126953 95.663 -121.1875
4130.493164 95.576 -122.4453
4130.859375 95.410 -122.8604
4131.225586 95.331 -122.5078
4131.591797 95.437 -122.3789
4131.958008 95.663 -123.5742
4132.324219 95.843 -126.3838
4132.690430 95.847 -130.2178
4133.056641 95.643 -134.0742
4133.422852 95.302 -137.0244
4133.789062 94.980 -138.6689
4134.155273 94.826 -139.4736
4134.521484 94.872 -140.4551
4134.887695 95.014 -142.2744
4135.253906 95.124 -144.7529
4135.620117 95.148 -147.1758
4135.986328 95.134 -148.8867
4136.352539 95.188 -149.7842
4136.718750 95.381 -150.4375
4137.084961 95.677 -151.5967
4137.451172 95.963 -153.5518
4137.817383 96.139 -155.9824
4138.183594 96.170 -158.2715
4138.549805 96.090 -159.8799
4138.916016 95.975 -160.6172
4139.282227 95.887 -160.6836
4139.648438 95.839 -160.4307
4140.014648 95.811 -160.0479
4140.380859 95.788 -159.4961
4140.747070 95.787 -158.7305
4141.113281 95.833 -157.9248
4141.479492 95.920 -157.4072
4141.845703 95.997 -157.3652
4142.211914 96.011 -157.6387
4142.578125 95.950 -157.8379
4142.944336 95.860 -157.6631
4143.310547 95.808 -157.1992
4143.676758 95.823 -156.8838
4144.042969 95.864 -157.1055
4144.409180 95.860 -157.8291
4144.775391 95.778 -158.6201
4145.141602 95.657 -159.0078
4145.507812 95.587 -158.9199
4145.874023 95.637 -158.8447
4146.240234 95.781 -159.4463
4146.606445 95.921 -160.9648
4146.972656 95.970 -163.0391
4147.338867 95.914 -165.0068
4147.705078 95.819 -166.3584
4148.071289 95.791 -167.1309
4148.437500 95.886 -167.9355
4148.803711 96.060 -169.4629
4149.169922 96.204 -171.9111
4149.536133 96.225 -174.9111
4149.902344 96.099 -177.8232
4150.268555 95.869 179.8906
4150.634766 95.623 178.3730
4151.000977 95.427 177.2920
4151.367188 95.280 176.1221
4151.733398 95.119 174.6035
4152.099609 94.878 172.9521
4152.465820 94.547 171.6777
4152.832031 94.191 171.2012
4153.198242 93.916 171.4502
4153.564453 93.787 171.7627
4153.930664 93.766 171.3496
4154.296875 93.733 169.9170
4154.663086 93.580 167.8418
4155.029297 93.267 165.8994
4155.395508 92.847 164.8730
4155.761719 92.449 165.1045
4156.127930 92.205 166.1475
4156.494141 92.141 167.0146
4156.860352 92.152 167.0186
4157.226562 92.100 166.3018
4157.592773 91.925 165.5977
4157.958984 91.674 165.6514
4158.325195 91.474 166.6182
4158.691406 91.417 167.8174
4159.057617 91.466 168.3018
4159.423828 91.476 167.7549
4159.790039 91.330 166.7354
4160.156250 91.025 166.2109
4160.522461 90.697 166.8145
4160.888672 90.531 168.0791
4161.254883 90.580 168.4932
4161.621094 90.677 166.8018
4161.987305 90.574 162.9863
4162.353516 90.087 158.0498
4162.719727 89.142 153.5537
4163.085938 87.806 151.4180
4163.452148 86.389 153.4062
4163.818359 85.453 159.1006
4164.184570 85.293 164.4082
4164.550781 85.503 165.8145
4164.916992 85.546 163.6445
4165.283203 85.167 160.0400
4165.649414 84.356 157.2979
4166.015625 83.309 157.3955
4166.381836 82.446 160.9346
4166.748047 82.143 165.5322
4167.114258 82.249 167.4453
4167.480469 82.221 165.3877
4167.846680 81.563 160.5215
4168.212891 79.836 155.0850
4168.579102 76.348 153.6084
4168.945312 70.129 177.0537
4169.311523 71.974 -115.7676
4169.677734 77.478 -102.9766
4170.043945 80.355 -104.0391
4170.410156 81.787 -105.5615
4170.776367 82.579 -103.9082
4171.142578 83.475 -99.0176
4171.508789 84.863 -94.4229
4171.875000 86.470 -93.3418
4172.241211 87.865 -95.7119
4172.607422 88.855 -99.8604
4172.973633 89.455 -104.1582
4173.339844 89.804 -107.5537
4173.706055 90.092 -109.8672
4174.072266 90.450 -111.8203
4174.438477 90.867 -114.4043
4174.804688 91.218 -118.0098
4175.170898 91.387 -122.2031
4175.537109 91.341 -126.0859
4175.903320 91.150 -128.7832
4176.269531 90.971 -129.9473
4176.635742 90.952 -130.1182
4177.001953 91.124 -130.3809
4177.368164 91.381 -131.4502
4177.734375 91.600 -133.2256
4178.100586 91.731 -135.1436
4178.466797 91.803 -136.7227
4178.833008 91.884 -137.9043
4179.199219 92.006 -139.0098
4179.565430 92.142 -140.3721
4179.931641 92.233 -141.9902
4180.297852 92.244 -143.5146
4180.664062 92.198 -144.4941
4181.030273 92.168 -144.7080
4181.396484 92.238 -144.3730
4181.762695 92.444 -144.0576
4182.128906 92.754 -144.3252
4182.495117 93.094 -145.4316
4182.861328 93.389 -147.3037
4183.227539 93.589 -149.6670
4183.593750 93.671 -152.1641
4183.959961 93.637 -154.4219
4184.326172 93.516 -156.1182
4184.692383 93.361 -157.0830
4185.058594 93.233 -157.4014
4185.424805 93.170 -157.4092
4185.791016 93.167 -157.5156
4186.157227 93.185 -157.9746
4186.523438 93.179 -158.7998
4186.889648 93.127 -159.8604
4187.255859 93.028 -161.0264
4187.622070 92.895 -162.2471
4187.988281 92.742 -163.5488
4188.354492 92.581 -164.9990
4188.720703 92.424 -166.7090
4189.086914 92.275 -168.8662
4189.453125 92.116 -171.6934
4189.819336 91.898 -175.3105
4190.185547 91.557 -179.5684
4190.551758 91.036 176.0400
4190.917969 90.325 172.3320
4191.284180 89.496 170.2314
4191.650391 88.721 170.2754
4192.016602 88.199 171.9648
4192.382812 87.985 173.8662
4192.749023 87.924 174.9531
4193.115234 87.818 175.5068
4193.481445 87.598 176.6416
4193.847656 87.364 179.2812
4194.213867 87.299 -176.7461
4194.580078 87.471 -172.6982
4194.946289 87.748 -169.5908
4195.312500 87.953 -167.2393
4195.678711 88.032 -164.7217
4196.044922 88.079 -161.3662
4196.411133 88.239 -157.4766
4196.777344 88.543 -154.1191
4197.143555 88.876 -152.0664
4197.509766 89.092 -151.1943
4197.875977 89.131 -150.8369
4198.242188 89.024 -150.4053
4198.608398 88.848 -149.7881
4198.974609 88.648 -149.3311
4199.340820 88.393 -149.4111
4199.707031 88.018 -149.9932
4200.073242 87.486 -150.5830
4200.439453 86.843 -150.5410
4200.805664 86.211 -149.5635
4201.171875 85.722 -148.0303
4201.538086 85.416 -146.7734
4201.904297 85.226 -146.3389
4202.270508 85.062 -146.6104
4202.636719 84.892 -147.1016
4203.002930 84.732 -147.4395
4203.369141 84.593 -147.5371
4203.735352 84.435 -147.3350
4204.101562 84.194 -146.3828
4204.467773 83.863 -143.6885
4204.833984 83.598 -138.2158
4205.200195 83.712 -130.2070
4205.566406 84.392 -122.0010
4205.932617 85.438 -116.0039
4206.298828 86.509 -112.5166
4206.665039 87.421 -110.4424
4207.031250 88.181 -108.6719
4207.397461 88.895 -106.7891
4207.763672 89.652 -105.1816
4208.129883 90.444 -104.5791
4208.496094 91.174 -105.3809
4208.862305 91.733 -107.3945
4209.228516 92.060 -110.0186
4209.594727 92.159 -112.5166
4209.960938 92.101 -114.2705
4210.327148 92.006 -115.0322
4210.693359 91.993 -115.1064
4211.059570 92.114 -115.2188
4211.425781 92.324 -115.9971
4211.791992 92.533 -117.5645
4212.158203 92.673 -119.5576
4212.524414 92.733 -121.4131
4212.890625 92.761 -122.6709
4213.256836 92.833 -123.2129
4213.623047 93.010 -123.3359
4213.989258 93.295 -123.5557
4214.355469 93.630 -124.2471
4214.721680 93.932 -125.4268
4215.087891 94.142 -126.7930
4215.454102 94.244 -127.8965
4215.820312 94.272 -128.3594
4216.186523 94.297 -128.0811
4216.552734 94.382 -127.3564
4216.918945 94.542 -126.7393
4217.285156 94.727 -126.6816
4217.651367 94.862 -127.2529
4218.017578 94.895 -128.1572
4218.383789 94.829 -128.9756
4218.750000 94.718 -129.4561
4219.116211 94.630 -129.7129
4219.482422 94.598 -130.1670
4219.848633 94.592 -131.2061
4220.214844 94.551 -132.8623
4220.581055 94.438 -134.7939
4220.947266 94.270 -136.5283
4221.313477 94.118 -137.7988
4221.679688 94.057 -138.7617
4222.045898 94.107 -139.8789
4222.412109 94.218 -141.4912
4222.778320 94.311 -143.5039
4223.144531 94.340 -145.4492
4223.510742 94.324 -146.8047
4223.876953 94.334 -147.3535
4224.243164 94.438 -147.3730
4224.609375 94.638 -147.4395
4224.975586 94.869 -147.9639
4225.341797 95.045 -148.9131
4225.708008 95.117 -149.9111
4226.074219 95.094 -150.5283
4226.440430 95.028 -150.5439
4226.806641 94.981 -150.0830
4227.172852 94.982 -149.5234
4227.539062 95.013 -149.2305
4227.905273 95.030 -149.3369
4228.271484 95.003 -149.7441
4228.637695 94.929 -150.2676
4229.003906 94.834 -150.8018
4229.370117 94.746 -151.4072
4229.736328 94.682 -152.2832
4230.102539 94.627 -153.6348
4230.468750 94.545 -155.5254
4230.834961 94.394 -157.7969
4231.201172 94.150 -160.0908
4231.567383 93.824 -161.9346
4231.933594 93.467 -162.9102
4232.299805 93.168 -162.8613
4232.666016 93.012 -162.0723
4233.032227 93.029 -161.1680
4233.398438 93.169 -160.7275
4233.764648 93.344 -160.9434
4234.130859 93.473 -161.6211
4234.497070 93.520 -162.3760
4234.863281 93.485 -162.8281
4235.229492 93.401 -162.7236
4235.595703 93.312 -161.9814
4235.961914 93.265 -160.7168
4236.328125 93.291 -159.2188
4236.694336 93.389 -157.8584
4237.060547 93.526 -156.9238
4237.426758 93.651 -156.4814
4237.792969 93.726 -156.3486
4238.159180 93.750 -156.2236
4238.525391 93.761 -155.9043
4238.891602 93.812 -155.4756
4239.257812 93.928 -155.3066
4239.624023 94.077 -155.7744
4239.990234 94.187 -156.9434
4240.356445 94.201 -158.4844
4240.722656 94.111 -159.8477
4241.088867 93.975 -160.5762
4241.455078 93.890 -160.6396
4241.821289 93.924 -160.5488
4242.187500 94.058 -161.0205
4242.553711 94.190 -162.4307
4242.919922 94.213 -164.5938
4243.286133 94.062 -166.9268
4243.652344 93.737 -168.7373
4244.018555 93.300 -169.4775
4244.384766 92.853 -168.9590
4244.750977 92.487 -167.4492
4245.117188 92.246 -165.5117
4245.483398 92.108 -163.6455
4245.849609 92.024 -162.0654
4246.215820 91.957 -160.7354
4246.582031 91.890 -159.5020
4246.948242 91.832 -158.2012
4247.314453 91.812 -156.7393
4247.680664 91.870 -155.1836
4248.046875 92.036 -153.8086
4248.413086 92.301 -152.9824
4248.779297 92.617 -152.9287
4249.145508 92.927 -153.5869
4249.511719 93.199 -154.6807
4249.877930 93.436 -155.9131
4250.244141 93.663 -157.1504
4250.610352 93.900 -158.4648
4250.976562 94.139 -160.0166
4251.342773 94.346 -161.8682
4251.708984 94.485 -163.9014
4252.075195 94.538 -165.8740
4252.441406 94.512 -167.5527
4252.807617 94.430 -168.8174
4253.173828 94.315 -169.6748
4253.540039 94.179 -170.1816
4253.906250 94.029 -170.3770
4254.272461 93.876 -170.2930
4254.638672 93.739 -170.0547
4255.004883 93.620 -169.8994
4255.371094 93.487 -170.0479
4255.737305 93.288 -170.4834
4256.103516 92.985 -170.8672
4256.469727 92.594 -170.6787
4256.835938 92.206 -169.5664
4257.202148 91.939 -167.7656
4257.568359 91.852 -166.1270
4257.934570 91.880 -165.4854
4258.300781 91.889 -166.0117
4258.666992 91.785 -167.2012
4259.033203 91.557 -168.3115
4259.399414 91.274 -168.8281
4259.765625 91.027 -168.7646
4260.131836 90.853 -168.5654
4260.498047 90.703 -168.5781
4260.864258 90.499 -168.5918
4261.230469 90.223 -167.9004
4261.596680 89.971 -165.8418
4261.962891 89.915 -162.5654
4262.329102 90.147 -159.2529
4262.695312 90.566 -157.1133
4263.061523 90.979 -156.3096
4263.427734 91.267 -156.0547
4263.793945 91.446 -155.3682
4264.160156 91.643 -153.7930
4264.526367 91.990 -151.8105
4264.892578 92.497 -150.4639
